   0.650000000000000022204E-0001   0.293957409857493398575E-0001   0.179815955464004576000E+0018   0.415657719267843000000E+0016   0.373241312429170648102E+0006   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.983333333333333281523E-0001   0.304577290714258749893E-0001   0.183900736122017792000E+0018   0.415490560199869500000E+0016   0.562469777148577617481E+0006   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.131666666666666654084E+0000   0.308547889862681619377E-0001   0.184004194438205088000E+0018   0.415380340694598200000E+0016   0.753852796352843171917E+0006   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.164999999999999980016E+0000   0.312569353266635568955E-0001   0.184141806089057664000E+0018   0.415270224743957950000E+0016   0.945361904072261299007E+0006   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.198333333333333305948E+0000   0.316604845442007565293E-0001   0.184311392293276000000E+0018   0.415160193900210600000E+0016   0.113703143989091389813E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.231666666666666631880E+0000   0.320653242222309758924E-0001   0.184510988573432896000E+0018   0.415050230046604350000E+0016   0.132889359506120928563E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.264999999999999957812E+0000   0.324713343029195203315E-0001   0.184738819494908256000E+0018   0.414940315443252200000E+0016   0.152097862140509323217E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.298333333333333283743E+0000   0.328783894142690227835E-0001   0.184993276947642496000E+0018   0.414830432760786800000E+0016   0.171331501597511558793E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.331666666666666609675E+0000   0.332863609219926151472E-0001   0.185272901700997248000E+0018   0.414720565106726150000E+0016   0.190592968475747085176E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.364999999999999935607E+0000   0.336951187292108406135E-0001   0.185576366997377920000E+0018   0.414610696038016050000E+0016   0.209884808835701458156E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.398333333333333261539E+0000   0.341045328439112532815E-0001   0.185902463582129472000E+0018   0.414500809560124550000E+0016   0.229209437183081498370E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.431666666666666587471E+0000   0.345144747286181205470E-0001   0.186250087906439328000E+0018   0.414390890134201200000E+0016   0.248569148013779334724E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.464999999999999913403E+0000   0.349248184580007586808E-0001   0.186618230916718016000E+0018   0.414280922669878400000E+0016   0.267966126201360858977E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.498333333333333239334E+0000   0.353354416962415318615E-0001   0.187005968406129472000E+0018   0.414170892517069400000E+0016   0.287402456290929298848E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.531666666666666620777E+0000   0.357462265124473196898E-0001   0.187412452516437120000E+0018   0.414060785455188550000E+0016   0.306880130856507830322E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.564999999999999946709E+0000   0.361570600494834290539E-0001   0.187836904238019264000E+0018   0.413950587680506100000E+0016   0.326401058029870921746E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.598333333333333272641E+0000   0.365678350608829860757E-0001   0.188278606777052576000E+0018   0.413840285792200550000E+0016   0.345967068297341326252E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.631666666666666598573E+0000   0.369784503295688266045E-0001   0.188736899677443136000E+0018   0.413729866777558050000E+0016   0.365579920648476481438E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.664999999999999924505E+0000   0.373888109812251928643E-0001   0.189211173600880480000E+0018   0.413619317996672300000E+0016   0.385241308149769250304E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.698333333333333250437E+0000   0.377988287043137666243E-0001   0.189700865681827008000E+0018   0.413508627166923900000E+0016   0.404952863007181370631E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.731666666666666576369E+0000   0.382084218877934631009E-0001   0.190205455385717920000E+0018   0.413397782347457700000E+0016   0.424716161173321492970E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.764999999999999902300E+0000   0.386175156868152485989E-0001   0.190724460808438112000E+0018   0.413286771923820950000E+0016   0.444532726548164524138E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.798333333333333228232E+0000   0.390260420258160406481E-0001   0.191257435363486048000E+0018   0.413175584592893700000E+0016   0.464404034816235210747E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.831666666666666554164E+0000   0.394339395476347928660E-0001   0.191803964810395552000E+0018   0.413064209348201350000E+0016   0.484331516958004422486E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.864999999999999880096E+0000   0.398411535165621583099E-0001   0.192363664415216096000E+0018   0.412952635463429750000E+0016   0.504316562468757573515E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.898333333333333206028E+0000   0.402476356819330902126E-0001   0.192936177239222016000E+0018   0.412840852488026600000E+0016   0.524360522305609285831E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.931666666666666531960E+0000   0.406533441116777166657E-0001   0.193521170786609440000E+0018   0.412728850217808300000E+0016   0.544464711632950045168E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.964999999999999857891E+0000   0.410582429947286761673E-0001   0.194118336245688992000E+0018   0.412616618699104900000E+0016   0.564630412293020822108E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.998333333333333183823E+0000   0.414623024268371345724E-0001   0.194727385805191200000E+0018   0.412504148203601550000E+0016   0.584858875144346151501E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.103166666666666650976E+0001   0.418654981763951217211E-0001   0.195348051536936672000E+0018   0.412391429223970350000E+0016   0.605151322178041189909E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.106499999999999994671E+0001   0.422678114394004697529E-0001   0.195980083807249568000E+0018   0.412278452460982350000E+0016   0.625508948499962221831E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.109833333333333338366E+0001   0.426692285849027061473E-0001   0.196623249946449920000E+0018   0.412165208813018500000E+0016   0.645932924161504860967E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.113166666666666682062E+0001   0.430697408948678764351E-0001   0.197277332981824032000E+0018   0.412051689365208550000E+0016   0.666424395858444646001E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.116500000000000025757E+0001   0.434693443011099564521E-0001   0.197942130699336160000E+0018   0.411937885382709350000E+0016   0.686984488504065107554E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.119833333333333369453E+0001   0.438680391218446499857E-0001   0.198617454509744224000E+0018   0.411823788299742300000E+0016   0.707614306712384521961E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.123166666666666713148E+0001   0.442658297999773894804E-0001   0.199303128421011168000E+0018   0.411709389709263150000E+0016   0.728314936155818495899E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.126500000000000056843E+0001   0.446627246442405298477E-0001   0.199998988356484416000E+0018   0.411594681357743100000E+0016   0.749087444838223885745E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.129833333333333400539E+0001   0.450587355757034596637E-0001   0.200704881317281024000E+0018   0.411479655136470500000E+0016   0.769932884290288388729E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.133166666666666744234E+0001   0.454538778802247855904E-0001   0.201420664665771168000E+0018   0.411364303074252500000E+0016   0.790852290683197230101E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.136500000000000087930E+0001   0.458481699679844922901E-0001   0.202146205466306816000E+0018   0.411248617330491050000E+0016   0.811846685870417021215E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.139833333333333431625E+0001   0.462416331409374603556E-0001   0.202881379877630016000E+0018   0.411132590188608700000E+0016   0.832917078364105429500E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.143166666666666775320E+0001   0.466342913687974314207E-0001   0.203626072592388608000E+0018   0.411016214049808100000E+0016   0.854064464250874519348E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.146500000000000119016E+0001   0.470261710740393704122E-0001   0.204380176319506752000E+0018   0.410899481427143700000E+0016   0.875289828051579929888E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.149833333333333462711E+0001   0.474173009262504122074E-0001   0.205143591305910432000E+0018   0.410782384939893900000E+0016   0.896594143528539873660E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.153166666666666806407E+0001   0.478077116460118023422E-0001   0.205916224892708288000E+0018   0.410664917308188800000E+0016   0.917978374448927305639E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.156500000000000150102E+0001   0.481974358185355764017E-0001   0.206697991107147680000E+0018   0.410547071347963300000E+0016   0.939443475293385609984E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.159833333333333493798E+0001   0.485865077167961165183E-0001   0.207488810277950080000E+0018   0.410428839966020600000E+0016   0.960990391945138759911E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.163166666666666837493E+0001   0.489749631346637556706E-0001   0.208288608688246048000E+0018   0.410310216155546000000E+0016   0.982620062306912429631E+0007   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.166500000000000181188E+0001   0.493628392289865575160E-0001   0.209097318242746048000E+0018   0.410191192991596950000E+0016   0.100433341691825035959E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.169833333333333524884E+0001   0.497501743715971223025E-0001   0.209914876164544704000E+0018   0.410071763626972150000E+0016   0.102613137952058464289E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.173166666666666868579E+0001   0.501370080100863590999E-0001   0.210741224712438368000E+0018   0.409951921288200500000E+0016   0.104801486758938264102E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.176500000000000212275E+0001   0.505233805374778327524E-0001   0.211576310916085600000E+0018   0.409831659271719350000E+0016   0.106998479284756034613E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.179833333333333555970E+0001   0.509093331705782192742E-0001   0.212420086329965792000E+0018   0.409710970940226650000E+0016   0.109204206174848079681E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.183166666666666899665E+0001   0.512949078365494623433E-0001   0.213272506802923168000E+0018   0.409589849719182300000E+0016   0.111418757593865916133E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.186500000000000243361E+0001   0.516801470674984261833E-0001   0.214133532266408064000E+0018   0.409468289093493750000E+0016   0.113642223268319237977E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.189833333333333587056E+0001   0.520650939025080333744E-0001   0.215003126533370816000E+0018   0.409346282604308050000E+0016   0.115874692528499942273E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.193166666666666930752E+0001   0.524497917971256180647E-0001   0.215881257110362816000E+0018   0.409223823845932750000E+0016   0.118116254348340965807E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.196500000000000274447E+0001   0.528342845397887228565E-0001   0.216767895030888576000E+0018   0.409100906462983350000E+0016   0.120366997381963953376E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.199833333333333618143E+0001   0.532186161746768526815E-0001   0.217663014662889568000E+0018   0.408977524147258300000E+0016   0.122627009999878667295E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.203166666666666939634E+0001   0.536028309309308920172E-0001   0.218566593612333408000E+0018   0.408853670635620350000E+0016   0.124896380322954934090E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.206500000000000261124E+0001   0.539869731578222419865E-0001   0.219478612522840192000E+0018   0.408729339706785650000E+0016   0.127175196255616080016E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.209833333333333582615E+0001   0.543710872654519228320E-0001   0.220399054972255936000E+0018   0.408604525179147500000E+0016   0.129463545515754967928E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.213166666666666904106E+0001   0.547552176706134971496E-0001   0.221327907339531872000E+0018   0.408479220908283050000E+0016   0.131761515665350239724E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.216500000000000225597E+0001   0.551394087477752384285E-0001   0.222265158687484000000E+0018   0.408353420784634550000E+0016   0.134069194138734824955E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.219833333333333547088E+0001   0.555237047846045272959E-0001   0.223210800652315616000E+0018   0.408227118731270500000E+0016   0.136386668269901424646E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.223166666666666868579E+0001   0.559081499418615998631E-0001   0.224164827339945312000E+0018   0.408100308701723300000E+0016   0.138714025318693239242E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.226500000000000190070E+0001   0.562927882173723595494E-0001   0.225127235228669056000E+0018   0.407972984677903000000E+0016   0.141051352495947182178E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.229833333333333511561E+0001   0.566776634137951193515E-0001   0.226098023077748704000E+0018   0.407845140668080950000E+0016   0.143398736987654063851E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.233166666666666833052E+0001   0.570628191099368103911E-0001   0.227077191841533440000E+0018   0.407716770704938600000E+0016   0.145756265978194940835E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.236500000000000154543E+0001   0.574482986353712851701E-0001   0.228064744588743264000E+0018   0.407587868843683100000E+0016   0.148124026672707982361E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.239833333333333476034E+0001   0.578341450481321336929E-0001   0.229060686426862592000E+0018   0.407458429160225600000E+0016   0.150502106318547874689E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.243166666666666797525E+0001   0.582204011152301151300E-0001   0.230065024429769280000E+0018   0.407328445749386600000E+0016   0.152890592226432245225E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.246500000000000119016E+0001   0.586071092958711445386E-0001   0.231077767572350400000E+0018   0.407197912723223400000E+0016   0.155289571789893507957E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.249833333333333440507E+0001   0.589943117270159203547E-0001   0.232098926666431296000E+0018   0.407066824209341300000E+0016   0.157699132504998575896E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.253166666666666761998E+0001   0.593820502112874931688E-0001   0.233128514299816960000E+0018   0.406935174349238250000E+0016   0.160119361989654637873E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.256500000000000083489E+0001   0.597703662069853577932E-0001   0.234166544784407168000E+0018   0.406802957296836850000E+0016   0.162550348000320214778E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.259833333333333404980E+0001   0.601593008198257200858E-0001   0.235213034099550368000E+0018   0.406670167216854700000E+0016   0.164992178451044689864E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.263166666666666726471E+0001   0.605488947967183291365E-0001   0.236267999845452480000E+0018   0.406536798283395800000E+0016   0.167444941429466884583E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.266500000000000047962E+0001   0.609391885209286665592E-0001   0.237331461195627552000E+0018   0.406402844678480000000E+0016   0.169908725213724598289E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
   0.269833333333333369453E+0001   0.613302220088538865839E-0001   0.238403438852162112000E+0018   0.406268300590612800000E+0016   0.172383618288868181407E+0008   0.196000000000000000000E+0009   0.000000000000000000000E+0000
